date,time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
270614,113602600,1403868962840.6118,-0.2549,-1.1571,-9.9629,-0.1391,-0.4869,0.2782,6.5944,-1.7498,164.4848,0.84,353.01,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602700,1403868962874.216,-0.3726,-1.1571,-9.9237,-0.1391,-0.4869,0.4173,6.5746,-1.7508,164.5207,0.84,353.01,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602700,1403868962888.9238,-0.3334,-1.1865,-9.9139,-0.0695,-0.4869,0.4173,6.5529,-1.8415,164.5313,0.84,353.01,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602700,1403868962904.633,-0.3726,-1.0688,-9.9237,-0.2782,-0.2782,0.3478,6.5191,-1.7379,164.54,0.84,353.01,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602700,1403868962918.5369,-0.3334,-1.1276,-9.8452,-0.1391,-0.3478,0.3478,6.5179,-1.7033,164.5788,0.84,353.01,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602700,1403868962938.793,-0.2157,-1.1473,-9.8452,-0.1391,-0.4173,0.4869,6.4345,-1.6785,164.5883,0.84,353.0299,51.039494,13.793052,142.21,2.45,1.33,2.05,4.38,3,8,8,34.97
270614,113602800,1403868962959.1938,-0.2941,-1.1473,-9.8354,-0.0695,-0.5565,0.4173,6.5328,-1.8524,164.6014,0.84,353.0299,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602800,1403868962978.199,-0.2549,-1.0982,-9.8844,-0.1391,-0.4869,0.4173,6.549,-1.7356,164.6192,0.84,353.0299,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602800,1403868962998.533,-0.3334,-1.1375,-9.9433,-0.0695,-0.4869,0.3478,6.5286,-1.7485,164.6604,0.84,353.0299,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602800,1403868963018.99,-0.1961,-1.1473,-9.8746,-0.2086,-0.4173,0.2086,6.6254,-1.7132,164.7128,0.84,353.0299,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602800,1403868963039.584,-0.2941,-1.1178,-9.9041,-0.0695,-0.4173,0.4173,6.5353,-1.6723,164.7326,0.84,353.06,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602900,1403868963061.1082,-0.3235,-1.1865,-10.0119,-0.1391,-0.4869,0.4173,6.5107,-1.6217,164.7387,0.84,353.06,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602900,1403868963078.7202,-0.2451,-1.2257,-9.9139,-0.2086,-0.5565,0.2782,6.3797,-1.5195,164.5633,0.84,353.06,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602900,1403868963099.201,-0.3039,-1.1669,-9.9433,-0.1391,-0.5565,0.2782,6.4098,-1.5566,164.4053,0.84,353.06,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602900,1403868963118.319,-0.2941,-1.0884,-9.8844,-0.1391,-0.6956,0.4173,6.3453,-1.6525,164.3088,0.84,353.06,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113602900,1403868963138.723,-0.2745,-1.1276,-9.9335,-0.2086,-0.4869,0.3478,6.4141,-1.7484,164.3073,0.84,353.0899,51.039495,13.793052,142.21,2.45,1.33,2.05,4.39,3,8,8,34.97
270614,113603000,1403868963159.159,-0.2647,-1.0688,-9.8648,-0.2782,-0.626,0.2782,6.3756,-1.643,164.3007,0.84,353.0899,51.039495,13.793052,142.21,1.45,1.14,0.89,4.39,3,8,8,34.97
270614,113603000,1403868963178.198,-0.2843,-1.1473,-9.9237,-0.1391,-0.626,0.4869,6.5192,-1.6242,164.3199,0.84,353.0899,51.039495,13.793052,142.21,1.45,1.14,0.89,4.39,3,8,8,34.97
270614,113603000,1403868963198.539,-0.2941,-1.108,-9.8844,-0.1391,-0.4173,0.3478,6.446,-1.7557,164.3044,0.84,353.0899,51.039495,13.793052,142.21,1.45,1.14,0.89,4.39,3,8,8,34.97
270614,113603000,1403868963218.95,-0.3334,-1.1375,-9.8158,-0.2782,-0.5565,0.4869,6.4046,-1.7038,164.274,0.84,353.0899,51.039495,13.793052,142.21,1.45,1.14,0.89,4.39,3,8,8,34.97
270614,113603000,1403868963239.562,-0.3137,-1.1865,-9.8844,-0.3478,-0.5565,0.2782,6.5793,-1.7197,164.233,0.84,353.12,51.039495,13.793052,142.21,1.45,1.14,0.89,4.39,3,8,8,34.97
270614,113603100,1403868963271.084,-0.3334,-1.1375,-9.8452,-0.0695,-0.4173,0.4173,6.3462,-1.7222,164.1734,0.84,353.12,51.039495,13.793052,142.21,2.45,1.33,2.06,4.4,3,8,8,34.97
270614,113603100,1403868963281.851,-0.3235,-1.108,-9.9531,-0.2782,-0.4173,0.4869,6.738,-1.8104,164.3516,0.84,353.12,51.039495,13.793052,142.21,2.45,1.33,2.06,4.4,3,8,8,34.97
270614,113603100,1403868963299.2092,-0.3922,-1.1375,-9.9139,-0.2782,-0.626,0.1391,6.7414,-1.7665,164.4182,0.84,353.12,51.039495,13.793052,142.21,2.45,1.33,2.06,4.4,3,8,8,34.97
270614,113603100,1403868963318.2869,-0.2843,-1.1276,-9.9335,-0.1391,-0.5565,0.1391,6.7009,-1.6421,164.5043,0.84,353.12,51.039495,13.793052,142.21,2.45,1.33,2.06,4.4,3,8,8,34.97
270614,113603100,1403868963338.718,-0.3334,-1.1178,-9.9825,-0.1391,-0.626,0.2086,6.6231,-1.8684,164.5662,0.84,353.15,51.039495,13.793052,142.21,2.45,1.33,2.06,4.4,3,8,8,34.97
270614,113603200,1403868963359.115,-0.3334,-1.1276,-9.8844,-0.2086,-0.4869,0.4173,6.6779,-1.6602,164.6022,0.84,353.15,51.039495,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603200,1403868963378.176,-0.2745,-1.2061,-9.8452,0.0,-0.626,0.4173,6.6962,-1.7628,164.629,0.84,353.15,51.039495,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603200,1403868963398.511,-0.353,-1.1473,-9.9825,-0.1391,-0.4869,0.4173,6.4036,-1.7429,164.6604,0.84,353.15,51.039495,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603200,1403868963418.969,-0.3334,-1.1865,-9.8844,-0.0695,-0.4173,0.4869,6.3737,-1.7627,164.6252,0.84,353.15,51.039495,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603200,1403868963439.595,-0.3137,-1.0884,-10.0413,-0.3478,-0.4173,0.5565,6.4453,-1.8327,164.6054,0.84,353.19,51.039495,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603300,1403868963470.757,-0.2843,-1.1473,-9.8452,-0.1391,-0.4173,0.4869,6.3979,-1.7515,164.5701,0.84,353.19,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603300,1403868963481.4739,-0.3039,-1.1963,-9.9629,-0.1391,-0.5565,0.4173,6.3816,-1.734,164.4626,0.84,353.19,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603300,1403868963499.209,-0.3137,-1.1669,-9.9629,-0.3478,-0.5565,0.5565,6.2595,-1.7608,164.3516,0.84,353.19,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603300,1403868963518.299,-0.3334,-1.1571,-9.9335,-0.0695,-0.5565,0.2782,6.3641,-1.7747,164.251,0.84,353.19,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603300,1403868963538.773,-0.3235,-1.1865,-9.8943,-0.0695,-0.4869,0.4173,6.6897,-1.7853,164.2906,0.84,353.23,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603400,1403868963559.696,-0.3137,-1.0982,-9.9433,-0.0695,-0.7652,0.2086,6.6513,-1.6653,164.3821,0.84,353.23,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603400,1403868963578.196,-0.2157,-1.1473,-9.8452,0.0,-0.4869,0.3478,6.7319,-1.6515,164.4765,0.84,353.23,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603400,1403868963598.49,-0.353,-1.1178,-9.8452,0.0,-0.5565,0.3478,6.7041,-1.5493,164.5252,0.84,353.23,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603400,1403868963619.0122,-0.3235,-1.1865,-9.8648,-0.2086,-0.4869,0.2782,6.5384,-1.672,164.4751,0.84,353.23,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603400,1403868963639.653,-0.1863,-1.2061,-9.9139,-0.2086,-0.3478,0.2782,6.5486,-1.6982,164.4355,0.84,353.2799,51.039496,13.793052,142.21,2.45,1.33,2.05,4.4,3,8,8,34.97
270614,113603500,1403868963660.312,-0.2255,-1.1375,-9.9139,-0.2086,-0.4869,0.3478,6.5212,-1.6723,164.4087,0.84,353.2799,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603500,1403868963678.889,-0.3039,-1.1276,-9.8844,0.0695,-0.5565,0.4173,6.5028,-1.7717,164.3893,0.84,353.2799,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603500,1403868963699.5398,-0.3137,-1.1865,-9.806,-0.0695,-0.3478,0.2782,6.5655,-1.5923,164.3491,0.84,353.2799,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603500,1403868963718.28,-0.3039,-1.108,-9.9139,-0.1391,-0.4869,0.4173,6.6475,-1.7027,164.3203,0.84,353.2799,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603500,1403868963738.7112,-0.3334,-1.1865,-9.9727,-0.1391,-0.5565,0.3478,6.6279,-1.6779,164.3215,0.84,353.32,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603600,1403868963759.167,-0.2843,-1.1669,-9.9237,-0.2086,-0.4173,0.5565,6.675,-1.7013,164.349,0.84,353.32,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603600,1403868963790.6511,-0.3432,-1.1473,-9.8844,-0.0695,-0.2782,0.3478,6.6211,-1.7572,164.3775,0.84,353.32,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603600,1403868963807.7039,-0.2059,-1.108,-9.7766,-0.0695,-0.5565,0.4869,6.5468,-1.6985,164.4314,0.84,353.32,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603600,1403868963823.896,-0.2647,-1.1571,-9.855,-0.4173,-0.4869,0.2782,6.5307,-1.6605,164.4504,0.84,353.32,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603600,1403868963839.555,-0.2843,-1.1178,-9.9727,-0.1391,-0.4173,0.4869,6.545,-1.6907,164.4864,0.84,353.37,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603700,1403868963858.646,-0.2255,-1.1669,-9.8354,-0.3478,-0.4173,0.2086,6.6137,-1.6057,164.4926,0.84,353.37,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603700,1403868963878.758,-0.3235,-1.1276,-9.8746,-0.2086,-0.4869,0.3478,6.5209,-1.8782,164.5406,0.84,353.37,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603700,1403868963906.283,-0.2255,-1.1473,-9.8943,0.0,-0.4869,0.2782,6.6182,-1.7556,164.5992,0.84,353.37,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603700,1403868963920.6829,-0.3235,-1.1473,-9.8452,-0.2086,-0.6956,0.2782,6.5343,-1.74,164.6693,0.84,353.37,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603700,1403868963938.766,-0.2647,-1.1276,-9.9825,-0.2086,-0.5565,0.2782,6.4063,-1.7488,164.6793,0.84,353.42,51.039496,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603800,1403868963959.5361,-0.3137,-1.2257,-9.8943,-0.3478,-0.5565,0.2086,6.4048,-1.6698,164.5642,0.84,353.42,51.039497,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603800,1403868963978.176,-0.4118,-1.1669,-9.8354,-0.2782,-0.4173,0.3478,6.4495,-1.7459,164.4681,0.84,353.42,51.039497,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603800,1403868963998.718,-0.2549,-1.1375,-9.9923,-0.1391,-0.4869,0.3478,6.3766,-1.6,164.381,0.84,353.42,51.039497,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603800,1403868964018.945,-0.2843,-1.1473,-9.9139,-0.2086,-0.4869,0.2782,6.3869,-1.6469,164.3458,0.84,353.42,51.039497,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603800,1403868964039.5679,-0.2941,-1.1963,-9.9139,-0.0695,-0.4869,0.3478,6.4212,-1.7639,164.2833,0.84,353.48,51.039497,13.793051,142.21,2.45,1.33,2.05,4.41,3,8,8,34.97
270614,113603900,1403868964063.952,-0.3039,-1.1473,-9.8844,0.0695,-0.626,0.5565,6.3516,-1.7956,164.2068,0.84,353.48,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113603900,1403868964078.688,-0.2647,-1.2257,-9.9139,-0.1391,-0.3478,0.4869,6.684,-1.6876,164.2505,0.84,353.48,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113603900,1403868964099.812,-0.2255,-1.1571,-9.9041,-0.0695,-0.5565,0.3478,6.6597,-1.5556,164.325,0.84,353.48,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113603900,1403868964118.4531,-0.2157,-1.1178,-9.9237,-0.1391,-0.3478,0.5565,6.6858,-1.6856,164.3977,0.84,353.48,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113603900,1403868964138.764,-0.2843,-1.1473,-9.8746,-0.2782,-0.4869,0.4173,6.6899,-1.7992,164.476,0.84,353.5299,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113604000,1403868964159.162,-0.3824,-1.1375,-9.9139,0.0,-0.4173,0.3478,6.7571,-1.9428,164.6852,0.84,353.5299,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113604000,1403868964178.183,-0.2353,-1.1375,-9.855,-0.2086,-0.3478,0.3478,6.8098,-1.858,164.8243,0.84,353.5299,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113604000,1403868964199.5671,-0.3334,-1.1375,-9.8844,0.0,-0.626,0.1391,6.8211,-1.65,164.9511,0.84,353.5299,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,34.97
270614,113604000,1403868964218.8562,-0.3039,-1.1571,-9.9237,0.0,-0.626,0.2782,6.4658,-1.5132,164.8528,0.84,353.5299,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604000,1403868964239.563,-0.353,-1.1178,-9.9139,-0.2782,-0.5565,0.4173,6.3365,-1.6979,164.7357,0.84,353.58,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604100,1403868964267.8198,-0.2549,-1.1865,-9.9041,-0.2782,-0.4869,0.4173,6.3513,-1.7457,164.6197,0.84,353.58,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604100,1403868964280.6958,-0.353,-1.0688,-9.855,-0.0695,-0.4869,0.2086,6.4684,-1.7685,164.5834,0.84,353.58,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604100,1403868964300.262,-0.4118,-1.1473,-9.9041,-0.0695,-0.4869,0.2782,6.6249,-1.719,164.6259,0.84,353.58,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604100,1403868964318.533,-0.3432,-1.059,-9.9237,0.2782,-0.5565,0.2086,6.5478,-1.7053,164.6733,0.84,353.58,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604100,1403868964338.75,-0.3137,-1.0492,-9.9041,-0.1391,-0.4173,0.4173,6.614,-1.7148,164.7082,0.85,353.63,51.039497,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604200,1403868964359.092,-0.3039,-1.1669,-9.9629,-0.0695,-0.4173,0.4173,6.619,-1.7002,164.7104,0.85,353.63,51.039497,13.793051,142.21,2.45,1.33,2.06,4.42,3,8,8,35.0
270614,113604200,1403868964378.2,-0.2941,-1.2159,-9.9629,-0.0695,-0.5565,0.4173,6.494,-1.6699,164.6936,0.85,353.63,51.039497,13.793051,142.21,2.45,1.33,2.06,4.42,3,8,8,35.0
270614,113604200,1403868964399.807,-0.3334,-1.1473,-10.0806,-0.1391,-0.5565,0.4173,6.5268,-1.715,164.7004,0.85,353.63,51.039497,13.793051,142.21,2.45,1.33,2.06,4.42,3,8,8,35.0
270614,113604200,1403868964419.432,-0.2353,-1.2159,-9.9335,-0.0695,-0.4173,0.4869,6.6088,-1.7635,164.725,0.85,353.63,51.039497,13.793051,142.21,2.45,1.33,2.06,4.42,3,8,8,35.0
270614,113604200,1403868964439.541,-0.2647,-1.1276,-9.9041,-0.1391,-0.626,0.626,6.6368,-1.6276,164.7643,0.85,353.68,51.039497,13.793051,142.21,2.45,1.33,2.06,4.42,3,8,8,35.0
270614,113604300,1403868964458.625,-0.2451,-1.1473,-9.8844,-0.2086,-0.5565,0.2782,6.6624,-1.5814,164.7825,0.85,353.68,51.039498,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604300,1403868964478.7332,-0.2451,-1.1865,-9.9041,-0.2086,-0.5565,0.3478,6.7165,-1.6381,164.849,0.85,353.68,51.039498,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604300,1403868964500.395,-0.3039,-1.1276,-9.806,-0.0695,-0.5565,0.3478,6.7723,-1.7858,164.9729,0.85,353.68,51.039498,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604300,1403868964518.282,-0.2745,-1.0688,-9.8943,-0.0695,-0.4869,0.3478,6.664,-1.7818,165.0901,0.85,353.68,51.039498,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604300,1403868964545.715,-0.2843,-1.1178,-9.9139,-0.2086,-0.5565,0.2782,6.6905,-1.8599,165.1775,0.85,353.72,51.039498,13.793051,142.21,2.45,1.33,2.05,4.42,3,8,8,35.0
270614,113604400,1403868964559.187,-0.2451,-1.1375,-9.8844,-0.0695,-0.4869,0.2782,6.4859,-1.4999,165.1164,0.85,353.72,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604400,1403868964578.423,-0.2157,-1.1178,-9.9139,-0.2086,-0.4869,0.4173,6.4751,-1.7575,165.0799,0.85,353.72,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604400,1403868964608.6929,-0.3334,-1.1767,-9.8648,-0.0695,-0.626,0.3478,6.4876,-1.7916,165.0337,0.85,353.72,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604400,1403868964621.849,-0.3039,-1.0884,-9.9531,-0.1391,-0.4869,0.3478,6.4386,-1.8202,165.0319,0.85,353.72,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604400,1403868964639.24,-0.2941,-1.1865,-9.9237,-0.0695,-0.4869,0.3478,6.5114,-1.7621,165.0401,0.85,353.76,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604500,1403868964658.642,-0.2451,-1.0884,-9.8844,-0.2086,-0.4869,0.3478,6.552,-1.7908,165.05,0.85,353.76,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604500,1403868964678.691,-0.1863,-1.1375,-9.8746,-0.1391,-0.626,0.5565,6.4475,-1.6586,165.0312,0.85,353.76,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604500,1403868964699.882,-0.3334,-1.1178,-9.9237,-0.2782,-0.4869,0.3478,6.4369,-1.7536,164.9594,0.85,353.76,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604500,1403868964718.2788,-0.353,-1.059,-9.8844,-0.2782,-0.5565,0.3478,6.2731,-1.9235,164.8886,0.85,353.76,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604500,1403868964738.7349,-0.3137,-1.108,-10.0021,-0.1391,-0.4869,0.2782,6.3695,-1.7602,164.853,0.85,353.8,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604600,1403868964759.136,-0.2549,-1.0982,-9.9727,-0.1391,-0.626,0.3478,6.7124,-1.7564,164.9394,0.85,353.8,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604600,1403868964779.55,-0.3137,-1.108,-9.8943,-0.0695,-0.4173,0.3478,6.6415,-1.7713,165.0169,0.85,353.8,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604600,1403868964799.65,-0.3432,-1.0884,-9.8746,0.0,-0.4173,0.2782,6.5571,-1.8021,165.0895,0.85,353.8,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604600,1403868964819.618,-0.3334,-1.1375,-9.9433,-0.2086,-0.5565,0.3478,6.6525,-1.919,165.1319,0.85,353.8,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604600,1403868964845.671,-0.2843,-1.0982,-9.9825,0.0,-0.4173,0.2782,6.5883,-1.7904,165.133,0.85,353.83,51.039498,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604700,1403868964877.2632,-0.2157,-1.2257,-9.9433,-0.1391,-0.5565,0.4173,6.651,-1.6562,165.1641,0.85,353.83,51.039499,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604700,1403868964900.748,-0.3628,-1.0492,-9.9923,-0.3478,-0.626,0.2782,6.5562,-1.7309,165.1873,0.85,353.83,51.039499,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604700,1403868964910.065,-0.353,-1.1276,-9.9335,-0.1391,-0.4869,0.5565,6.5935,-1.7964,165.2556,0.85,353.83,51.039499,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604700,1403868964924.8992,-0.3039,-1.1178,-9.7766,-0.1391,-0.5565,0.4173,6.6065,-1.783,165.314,0.85,353.83,51.039499,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604700,1403868964941.655,-0.3137,-1.1571,-9.855,-0.0695,-0.4869,0.3478,6.6224,-1.7369,165.3707,0.85,353.86,51.039499,13.793051,142.21,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604800,1403868964959.1392,-0.3235,-1.1669,-10.0021,-0.0695,-0.4173,0.2086,6.4156,-1.6921,165.3626,0.85,353.86,51.039499,13.793051,142.21,2.45,1.33,2.06,4.43,3,8,8,35.0
270614,113604800,1403868964979.531,-0.3039,-1.1473,-9.9629,-0.4869,-0.626,0.2782,6.5099,-1.749,165.3426,0.85,353.86,51.039499,13.793051,142.21,2.45,1.33,2.06,4.43,3,8,8,35.0
270614,113604800,1403868964998.337,-0.3137,-1.0688,-9.806,-0.1391,-0.3478,0.2782,6.521,-1.7546,165.3142,0.85,353.86,51.039499,13.793051,142.21,2.45,1.33,2.06,4.43,3,8,8,35.0
270614,113604800,1403868965018.99,-0.2647,-1.1767,-9.9433,-0.2086,-0.626,0.3478,6.3951,-1.6457,165.2131,0.85,353.86,51.039499,13.793051,142.22,2.45,1.33,2.06,4.43,3,8,8,35.0
270614,113604800,1403868965039.252,-0.2157,-1.0982,-9.8158,0.0,-0.4173,0.3478,6.1722,-1.6987,165.014,0.85,353.89,51.039499,13.793051,142.22,2.45,1.33,2.06,4.43,3,8,8,35.0
270614,113604900,1403868965058.656,-0.2255,-1.1473,-9.9237,-0.2086,-0.4869,0.3478,6.3087,-1.5799,164.8901,0.85,353.89,51.039499,13.793051,142.22,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604900,1403868965078.738,-0.3628,-1.0786,-9.8844,-0.2086,-0.626,0.3478,6.2492,-1.6083,164.7723,0.85,353.89,51.039499,13.793051,142.22,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604900,1403868965099.022,-0.3235,-1.1571,-9.9629,-0.2782,-0.4869,0.3478,6.5512,-1.7223,164.8246,0.85,353.89,51.039499,13.793051,142.22,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604900,1403868965118.477,-0.2941,-1.1865,-9.9139,-0.2086,-0.626,0.3478,6.5915,-1.7055,164.8196,0.85,353.89,51.039499,13.793051,142.22,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113604900,1403868965138.724,-0.3137,-1.0982,-9.9139,-0.2086,-0.4869,0.3478,6.5495,-1.773,164.8127,0.85,353.92,51.039499,13.793051,142.22,2.45,1.33,2.05,4.43,3,8,8,35.0
270614,113605000,1403868965159.1401,-0.353,-1.1473,-9.9629,0.0,-0.626,0.5565,6.4592,-1.7938,164.7401,0.85,353.92,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605000,1403868965179.523,-0.3137,-1.0884,-9.9825,-0.1391,-0.5565,0.4173,6.4042,-1.5936,164.666,0.85,353.92,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605000,1403868965198.3298,-0.402,-1.1669,-9.9237,-0.1391,-0.5565,0.4869,6.4193,-1.5945,164.6238,0.85,353.92,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605000,1403868965218.926,-0.2451,-1.1571,-9.9531,-0.0695,-0.4869,0.4173,6.4456,-1.6789,164.5652,0.85,353.92,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605000,1403868965239.637,-0.3137,-1.1865,-9.9237,-0.2086,-0.4869,0.2782,6.4165,-1.7996,164.5404,0.85,353.93,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605100,1403868965258.647,-0.3334,-1.1963,-10.0021,-0.1391,-0.4173,0.4173,6.4814,-1.7019,164.5162,0.85,353.93,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
